MigrationId,Title,Description,LocalSimulationDate,LocalSimulationTime,Country,Identifier,Latitude,Longitude,Altitude,Pitch,Bank,TrueHeading,IndicatedAirspeed,OnGround,EngineEvent,
a45e37cc-420a-2803-7de1-008844e3041f,Black Rocks of Pungo Andongo,"The Black Rocks of Pungo Andongo are dramatic rock formations springing up from the flat Savanna of southern Angola. These impressive desert monoliths were associated with tribal legend for the indigenous peoples of the region. While not appearing black in the Sim, these rock formations are still impressive, especially given the remarkable contrast to the flat desert surroundings.",,,AO,,-9.696438,15.592988,4650,0,0,4.5,120,false,KEEP,
8e3d03c4-14e5-d85e-9743-50d3810c5581,The Great Blue Hole,"The Great Blue Hole is a giant marine sinkhole off the coast of Belize. It lies near the center of Lighthouse Reef, a small atoll 70 km from the mainland and Belize City.",,,BZ,,17.310091,-87.52792,645,0,0,312,80,false,KEEP,
e9323b17-918e-6f33-17de-06ed7a80cec0,Machu Picchu,"Machu Picchu is a 15th-century Inca citadel located in the Eastern Cordillera of southern Peru on a 2,430-meter (7,970 ft) mountain range. It is located in the Machupicchu District within Urubamba Province above the Sacred Valley, which is 80 kilometers (50 mi) northwest of Cusco. The Urubamba River flows past it, cutting through the Cordillera and creating a canyon with a tropical mountain climate.\n\nThe Incas, in contrast to the Maya, had no written language, and no European visited the site until the 19th century, so far as is known. There are, therefore, no written records of the site while it was in use. The names of the buildings, their supposed uses, and their inhabitants are all the product of modern archeologists, on the basis of physical evidence, including tombs at the site.",,,PE,,-13.158153,-72.535516,8350,0,0,242,80,false,KEEP,
843f0d8e-de16-8b7e-358e-02d7a268f862,Juani Island,"Beautiful water masking surrounding Juani Island. Part of the Rufiji Mafia Kilwa Marine Reserve, located in the three districts of Rufiji, Mafia and Kilwa, within the Coast and Lindi regions of southeast Tanzania.\n\nThe area is listed as a world heritage site.",,,TZ,,-8.039493,39.7492,760,0,0,46,110,false,KEEP,
ff8f6234-0486-7182-3383-faa696cbe106,Dahlak Marine National Park,Dahlak (Dahlac) Marine National Park is a national park in the Northern Red Sea Region of Eritrea. It includes part of the Dahlak archipelago and the surrounding waters.\n\nPermission must be acquired before being allowed to travel to Dahlak Marine National Park. The park is flourishing with wildlife and there are an estimated 325 different species of fish in the waters surrounding the region. Many of the uninhabited islands have become nesting areas for large numbers of seabirds due to their isolated nature and rich feeding grounds in the surrounding area.,,,ER,,15.775864,40.148547,320,0,0,282,120,false,KEEP,
b7deaa9b-1762-ac00-fcf9-8067ae5d1360,Mount Cook National Park,"Aoraki/Mount Cook National Park is in the South Island of New Zealand. Aoraki / Mount Cook, New Zealand's highest mountain, and the eponymous village lie within the park. The area was gazetted as a national park in October 1953 and consists of reserves that were established as early as 1887 to protect the area's significant vegetation and landscape.",,,NZ,,-43.59278,170.190176,12200,0,0,260,120,false,KEEP,
35682b54-b867-f124-99d6-a00fa34a321c,Sani Pass,"Sani Pass is a mountain pass located in the West of KwaZulu-Natal, South Africa on the road between Underberg, KwaZulu-Natal and Mokhotlong, Lesotho.",,,ZA,,-29.597413,29.310338,10000,0,0,298,120,false,KEEP,
f167a03e-a4f6-32ec-30f2-7809aa338657,Mont Blanc,"Mont Blanc (meaning ""white mountain"") is the highest mountain in the Alps and Western Europe, rising 4,807.81 m (15,774 ft) above sea level. It is the second-most prominent mountain in Europe, after Mount Elbrus, and it is the eleventh most prominent mountain summit in the world.",,,FR,,45.847646,6.946393,15500,0,0,253,110,false,KEEP,
17d0ffcf-9ba0-1124-f7e0-abb40ea43b6b,Wadi Rum,"Wadi Rum (also Wādī al-Ramm), known also as the Valley of the Moon, is a valley cut into the sandstone and granite rock in southern Jordan 60 km (37 mi) to the east of Aqaba; it is the largest wadi in Jordan.\n\nDesert scenes of Wadi Rum in Lawrence of Arabia from 1962 kick-started Jordan's tourism industry. Other movies include The Martian – filming for the Ridley Scott film began in March 2015, for shots that stood in for the surface of Mars.",,,JO,,29.572423,35.410162,6200,0,0,148,115,false,KEEP,
2796c05f-9a41-f60f-ea26-48f2ec600964,Al Farafra Desert,This desert includes some remarkable sand waves and geological formations.,,,EG,,26.428221,27.875891,1360,0,0,280,110,false,KEEP,
02754340-5ebd-b741-82fb-1a612c34e040,Mount Iwaki,"Mount Iwaki is a stratovolcano located in western Aomori Prefecture, Tohoku, Japan. It is also referred to as Tsugaru Fuji and less frequently, Okufuji due to its similar shape to Mount Fuji. With a summit elevation of 1,625 meters and a prominence of 1,322 meters it is the highest mountain in Aomori Prefecture.",,,JP,,40.652313,140.34262,4880,0,0,258,120,false,KEEP,
c2fdcbfe-c0f8-d3bd-5723-b6be834408e0,Island of Costaérès,"The Château de Costaérès is located on the island of Costaérès in the territory of the French commune of Trégastel, in Côtes-d'Armor, Brittany.",,,FR,,48.841344,-3.489932,265,0,0,196,80,false,KEEP,
72696e0b-fab0-4e74-ec3f-37df53d33662,Wakhan Corridor,"The Wakhan Corridor is a narrow strip of territory in Afghanistan, extending to China and separating Tajikistan from Pakistan and Kashmir.\n\nWith a difference of 3.5 hours, the border Afghanistan-China has the sharpest official change of clocks of any international frontier (UTC+4:30 in Afghanistan to UTC+8, in China).",,,AF,,37.234503,74.841523,16500,0,0,355,125,false,KEEP,
9d4e3c3d-f286-247f-cefb-e92cf209345f,Burj Al Arab Helipad,"The Burj Al Arab is a luxury hotel located in the city of Dubai, United Arab Emirates. Managed by Jumeirah hotel group, it is one of the tallest hotels in the world, although 39% of its total height is made up of non-occupiable space. Burj Al Arab stands on an artificial island that is 280 m (920 ft) from Jumeirah Beach and is connected to the mainland by a private curving bridge. The shape of the structure is designed to resemble the sail of a ship. It has a helipad near the roof, at a height of 210 m (689 ft) above ground.",,,AE,,25.14116,55.185432,740,0,0,217,0,true,STOP,
44c50ed5-db30-86d5-654e-4301943b18ed,Brukkaros Crater,"Brukkaros Mountain (Khoekhoe: Geitsi Gubib) is a collapsed caldera in ǁKaras Region, Namibia. Measuring 1,590 metres at its peak on the eastern edge of the crater, Brukkaros is located about 15 kilometres northeast of the primarily Nama town of Berseba and 100 kilometres north-northwest of Keetmanshoop. It is over 650 metres taller than the surrounding area, but the crater floor is 350 m below the rim.",,,NA,,-25.910006,17.781995,6800,0,0,0,0,false,KEEP,
f3c73382-65b4-db90-0990-9b9e77996d64,Alaniya National Park,The Alaniya National Park sits on the border of Russia and Georgia in the Caucasus Mountain range. This is a very mountainous area with lots of nice glaciers to check out.,,,RU,,42.865249,43.694467,6500,0,0,1,100,false,KEEP,
cd8ae07e-d765-8926-e718-ad0b80453457,Mafia Island,"Mafia Island is an island and district of Pwani Region, Tanzania. The island is the third largest in Tanzanian ocean territory, but is not administratively included within the semi-autonomous region of Zanzibar, which has been politically separate since 1890. Mafia Island forms the major part of Mafia District, one of the six administrative districts in the Pwani coastal region.",,,TZ,,-8.033474,39.750781,2350,0,0,350,120,false,KEEP,
6f5f9c9b-5567-3592-eecf-6849e9ab8124,Salinas Grandes,The spectacular Salinas Grandes in the north western part of Argentina is a salt plain that covers an area of 212 km2 and sits at an altitude of 3500 meters above sea level.\n\nIt’s the remnant of a lake that dried up in the Holocene and the area is now covered with a 0.5m thick salt crust.,,,AR,,-30.191719,-64.833988,10200,0,0,356,160,false,KEEP,
c8ca6958-fe92-6a00-baa5-20f3b128b01d,Providencia Island,"Isla de Providencia, historically Old Providence, and generally known as Providencia, is a mountainous Caribbean island that is part of the Colombian department of Archipelago of San Andrés, Providencia and Santa Catalina and the municipality of Providencia and Santa Catalina Islands, lying midway between Costa Rica and Jamaica.",,,CO,,13.303252,-81.367167,1200,0,0,352,110,false,KEEP,
68a4f54a-2396-e68a-7e40-0fcdefc1a471,Dasht-e Lut,"The Lut Desert, widely referred to as Dasht-e Lut (""Emptiness Plain""), is a large salt desert located in the provinces of Kerman and Sistan and Baluchestan, Iran. It is the world's 33rd-largest desert, and was included on UNESCO's World Heritage List on July 17, 2016. The name is derived from 'Lut' which means bare and empty in Persian and 'dasht' which means plain in Persian. The surface of its sand has been measured at temperatures as high as 70.7 °C (159.3 °F), making it one of the world's driest and hottest places.",,,IR,,30.49577,58.502751,3000,0,0,334,130,false,KEEP,
0b22424b-20f2-5fde-c10c-a6bc0a12ad42,Kolsaiskie,"Kolsay Lakes National Park is located on the north slope of the Tian Shan Mountains, southeast Kazakhstan. Often referred to as ""Pearls of Tien Shan"", the park's main feature are the Kolsay Lakes located between the Raiymbek District and Talgar District of Almaty Region.",,,KZ,,42.951611,77.611648,12500,0,0,215,100,false,KEEP,
0260dd1d-55d6-7a9c-b2dc-2ca2fcf510bc,"St. George, Grenada","Grenada is an island country in the West Indies in the Caribbean Sea at the southern end of the Grenadines island chain. Grenada consists of the island of Grenada itself, two smaller islands, Carriacou and Petite Martinique, and several small islands which lie to the north of the main island and are a part of the Grenadines. It is located northwest of Trinidad and Tobago, northeast of Venezuela and southwest of Saint Vincent and the Grenadines.\n\nIts capital is St. George's. Grenada is also known as the ""Island of Spice"" due to its production of nutmeg and mace crops.",,,GD,,12.002135,-61.722868,1450,0,0,273,110,false,KEEP,
ae87f009-8f3f-1c29-695e-6109bd45ec50,Shanghai,"With almost 25 million inhabitants, Shanghai is the most populous city in China and the second most populous city proper in the world. The city was first inhabited over 6000 years ago and is today known as a global finance, research and technology centre. Shanghai also houses the worlds busiest container port.\n\nThe Lujiazui skyline is famous for its iconic buildings. Such as the Shanghai Tower, The Shanghai World Financial Centre, Jin Mao Tower and possible the most famous Oriental Pearl Tower.",,,CN,,31.244201,121.473652,1600,0,0,103,110,false,KEEP,
5fcc83fe-46d2-9750-4978-a8db3ab34752,Minna Island,This small Island sits in between the two Japanese islands of Miyakojima and Ishigaki Island. The Island is surrounded by beautiful reefs.,,,JP,,24.792952,124.678108,1800,0,0,164,110,false,KEEP,
73d0b540-ba33-81b6-37eb-d846295b331d,Balochistan,"This spot is exactly a few miles east from the highest mountain top ""Loe sar Nekan"", in the province of Baluchistan in the southwest of Pakistan.\n\nLoe sar Nekan is located 30 km east-north-east of the city of Quetta in the Zarghun Ghar mountain massif. Loe sar Nekan peak has a height of 3575 m.\n\nOn the west side of the mountain range is Quetta Int'l Airport (OPQT).",,,PK,,30.156954,67.628694,5800,0,0,225,120,false,KEEP,
a64e79e5-d1b4-3471-bce5-96f822d440ac,Ishigaki Island,This beautiful Japanese Island is located around 411km south-west of Okinawa Honto. Much of the Island is protected as part of the Iriomote-Ishigaki National Park. Ishigaki Island is surrounded by fringing coral reefs of several hundred meters to 1 km in width.,,,JP,,24.635299,124.33668,4900,0,0,196,120,false,KEEP,
1b6b26a8-73ef-4e78-f407-acdaa6104bf2,Etosha Pan,"Africa’s largest salt pan, The Etosha Pan, is a vast open expanse of brilliant green and white. It’s so big it’s said to be visible from space. It is 130km long and up to 50km wide.\n\nA long time ago the pan was a lake but over time, the climate forced the rivers that once fed the lake to change course and flow into the Atlantic Ocean instead.\n\nThe airports Okaukuejo Airport (FYOO) and Operet Airport (FYOU) are in the vicinity.",,,NA,,-18.803767,16.352453,8270,0,0,308,180,false,KEEP,
2a96bab5-3664-7539-b7d4-ccb076d76999,Rann of Kutch,"The Great Raann of Kutch is a huge white salt marsh. It is India’s largest and offers a otherworldly landscape. It’s about 7500 square kilometre making it, possibly, the largest salt desert in the world.\n\nThis is one of the hottest areas of India – with summer temperatures averaging and peaking at 49.5 °C. Winter temperatures reduce dramatically and can go below 0 °C.",,,IN,,23.872822,70.443456,3265,0,0,195,150,false,KEEP,
61fbc43c-3d40-44f6-90a7-98b104e085e0,"Icy Bay, Alaska","Icy Bay is a relatively young body of water in the southeast of Alaska. It has formed in the last 100 years due to the rapid retreat of two glaciers.\n\nThe bay is also famous for the 2015 landslide and megatsunami, where 181,000,000 metric tons of rock was dislodged when the side of a mountain collapsed.",,,US,,60.023181,-141.339045,2800,0,0,335,130,false,KEEP,
e6c5a501-b962-0b64-d396-842711761a9d,Lake Coipasa,"Lake Coipasa is a saline lake with a depth of 3.5 metres. It is surrounded by the Coipasa salt flat (Salar de Coipasa), and the volcanic cone of Wila Pukarani.\n\nThe lake is a breeding ground for flamingos with thousands having settled on the shores of Lake Coipasa.",,,BO,,-19.113797,-68.27515,18000,0,0,137,155,false,KEEP,
7119541b-63da-f385-dbf3-5933d610abe7,Anjihai Grand Canyon,"The Anjihai Grand Canyon, also known as the Hongshan (Red Mountain) Grand Canyon, is found at the northern foot of the Tianshan Mountains in northwest China's Xinjiang Uygur Autonomous Region.",,,CN,,44.002612,84.959755,6875,0,0,200,120,false,KEEP,
4dc0ab85-0259-7027-b8b2-34eee51a4ec3,Lençóis Maranhense,"A national park located in northeastern Brazil. The coastline is composed of Rolling sand dunes, who’s valleys fill during the rainy season and becomes fresh water lagoons.",,,BR,,-2.631459,-42.876554,3150,0,0,295,110,false,KEEP,
dd5df6bb-e7b2-14df-d4f0-e938b2fbddae,Palmanova,"Palmanova is a town and comune in northeastern Italy. The town is an example of star fort of the late Renaissance, built up by the Venetian Republic in 1593.\n\nThe fortifications were included in UNESCO's World Heritage Site list as part of Venetian Works of Defence between 15th and 17th centuries: Stato da Terra – western Stato da Mar in 2017.",,,IT,,45.892648,13.309916,710,0,0,0,90,false,KEEP,
ddb64567-43f6-e568-e7a3-cd6cc97033f1,Logar Valley,The Logar Valley Landscape Park is a beautiful valley in the Kamnik Alps in Slovenia. It’s a glacial valley divided into three parts and spans about 25 square kilometres.\n\nThere are several airports and smaller airfields in the area with Slovenias largest Airport Ljubljana Jože Pučnik Airport located at the foothills of the Kamnik–Savinja Alps. A great place to start your excursion from.,,,SI,,46.435932,14.658032,4900,0,0,207,110,false,KEEP,
e0ba8512-27b3-5954-5ac3-4ed71ec43b73,Laguna Cascada,Beautiful mountainous area in Chile with lakes and glaciers.,,,CL,,-48.584706,-73.035541,3100,0,0,309,90,false,KEEP,
a762b21c-7d94-970c-633e-a984cceeca18,Los Roques Archipelago,"The archipelago of Los Roques is a shallow lagoon protected by two coral reefs. Numerous reefs, sandbanks and cays with a handful of larger islands provide spectacular seascapes.",,,VE,,11.84026,-66.663817,3000,0,0,305,130,false,KEEP,
eef16663-961a-0ca0-c19a-e44fd136ee47,Ninety Mile Beach,"Renowned for spectacular sunsets and boasting one of the best left hand surf breaks in the world, Ninety Mile Beach is an almost never-ending paradise.\n\nNinety-Mile Beach is the fabled strip of sand that stretches from Ahipara to Scott Point, five kilometres south of Cape Maria van Diemen. Truth be told, it is actually 88 kilometres long.\n\nThis beach is officially a highway, but is really only suitable for 4WD vehicles and is safe to drive only at specific times of the tides.",,,NZ,,-34.691997,172.903317,1740,0,0,145,110,false,KEEP,
5cb74966-11fe-fa42-d544-08f5b92e745b,Edoras,"Nestled in the Ashburton District's high country sits Mount Sunday - a sheer-sided hill that was the set for Edoras, the main city of the Rohan people in the Lord of the Rings movie.\n\nNothing remains of this set, which took nine months to build, however the location still has powerful magic.",,,NZ,,-43.546864,170.897028,2050,0,0,250,110,false,KEEP,
eece0013-029e-471f-f03d-56cde19fd5d2,Waiau River,The Waiau River between Te Anau and Manapouri represented the River Anduin in the movie Lord of the Rings as the Fellowship paddled south from Lothlórien. The surrounding high peaks were used to depict the rough country south of Rivendell.,,,NZ,,-45.508083,167.645817,1290,0,0,36,110,false,KEEP,
a2d14fd0-6ab1-7c34-9cc1-6d16c9e55687,Mount Owen,"You'll need to catch a helicopter to see where the fellowship in the movie Lord of the Rings hid from Saruman's black crows. Ask the pilot to show you Dimrill Dale - Mount Olympus and Mount Owen. From the air, you'll get an eagle's view of the region's three national parks - Abel Tasman, Nelson Lakes and Kahurangi.",,,NZ,,-41.573704,172.52078,7200,0,0,32,110,false,KEEP,
8c07a6ce-04a1-2373-17a5-5381acfc9581,Wellington Approach,"Fly an approach from the north-west towards Wellington International, based on  real-world flight Jetstar 253 from Auckland.\n\nWellington International Airport is an international airport located in the suburb of Rongotai in Wellington. It lies 3 NM or 5.5 km south-east from the city centre. It is a hub for Air New Zealand and Sounds Air.",,,NZ,NZWN,-41.141337,174.819466,2750,0,0,183,180,false,KEEP,
c46c25b7-9c6f-c08e-7dc2-f56537c71a2f,Ghardaia,"In the heart of the M’zab Valley lies Ghardaia, a fortified town that stands as a beacon of unique architectural wonders and cultural richness. With its distinctive white and red houses, this town is a visual delight, making it one of the most scenic places in Algeria.",,,DZ,,32.495673,3.617237,2800,0,0,94,120,false,KEEP,
9058d1f4-f424-b850-4124-23064daa19b6,Band-e Amir National Park,"Amidst the rugged terrains of Afghanistan lies a gem that sparkles with nature’s splendor: Band-e Amir National Park. This natural wonder, with its series of six deep blue lakes, is a sight to behold and easily ranks among the prettiest places in Afghanistan.",,,AF,,34.831978,67.177278,16000,0,0,78,120,false,KEEP,
a8651c22-52ab-148c-3b5a-d122d5a167b1,Valbona Valley National Park,"When it comes to breathtaking landscapes and untouched wilderness, few places can rival the Valbona Valley National Park, nestled within the heart of the Albanian Alps. Often referred to as the “Miracle of the Alps,” this national park is a haven for nature enthusiasts and adventure seekers.",,,AL,,42.43131,19.923503,8750,0,0,255,120,false,KEEP,
141b5f7b-0e06-f413-4536-dc9255e52a6f,National Park American Samoa,"American Samoa, a hidden treasure in the South Pacific. This unspoiled paradise boasts rugged mountains, serene beaches, and a rich Polynesian culture. It’s a place where traditional ways blend seamlessly with breathtaking nature.",,,AS,,-14.224261,-170.666295,5000,0,0,205,120,false,KEEP,
e39e599d-4022-2785-a9e6-c6e868b56584,Madriu-Perafita-Claror Natural Park,"Madriu-Perafita-Claror Natural Park is a UNESCO World Heritage site and one of the most beautiful places of Andorra. This expansive natural reserve is a paradise for hikers, birdwatchers, and anyone who loves the great outdoors. Picture yourself walking through dense forests, crossing rustic bridges, and stumbling upon hidden waterfalls.",,,AD,,42.497259,1.578506,6600,0,0,121,120,false,KEEP,
f39a20e5-59b6-d8ae-de62-34704cb902ba,Luanda,"Luanda, the capital city of Angola, is a fascinating blend of the old and the new. Skyscrapers tower over colonial-era buildings, creating a skyline that’s as diverse as the city itself. It’s one of the most beautiful cities in Angola, offering a mix of urban sophistication and historical charm.",,,AO,,-8.785137,13.245207,2215,0,0,162,120,false,KEEP,
b9480628-b486-a9b4-6e3e-08c536580c90,Antigua und Barbuda,"The country consists of two major islands, Antigua and Barbuda, which are approximately 40 km (25 mi) apart, and several smaller islands, including Great Bird, Green, Guiana, Long, Maiden, Prickly Pear, York, and Redonda.",,,AG,,17.09114,-61.908032,2200,0,0,72,120,false,KEEP,
9b8b410a-9e6c-4fe9-f89e-433291b2bf22,Perito Moreno Glacier,"In the heart of Patagonia lies the Perito Moreno Glacier, a sight that defines the most scenic places in Argentina. This colossal ice formation spans over 250 square kilometers, making it one of the world’s most accessible glaciers.",,,AR,,-50.45588,-73.015821,5000,0,0,236,120,false,KEEP,
4c3d2e7f-f343-40de-f23d-a3f36340c79c,Azat Reservoir,"The shimmering waters of the Azat Reservoir beckon travelers from near and far. Set against a backdrop of majestic mountains, this reservoir is one of the most scenic places in Armenia. Its vast expanse mirrors the azure sky, creating a serene ambiance that’s perfect for relaxation and reflection.",,,AM,,40.059387,44.586146,4500,0,0,60,120,false,KEEP,
63c8a31c-1547-4e8c-526f-05f44e5dd4de,Arikok National Park,"Arikok National Park, covering 7,907 acres (32 km2) in the northeastern region of Aruba, was officially established in 2000. Approximately 20% of Aruba's total land area is designated as a National Park, dedicated to safeguarding the park's biodiversity, geological formations and historical and cultural significance.",,,AW,,12.483079,-69.942725,1200,0,0,285,120,false,KEEP,
92fce90f-5661-576b-4b22-7d2fe7c36350,Daintree Rainforest,"Located in Daintree National Park, this is easily one of the best places to see in Australia. It is the oldest tropical rainforest in the world, and exploring this corner of the country truly feels like stepping back in time.\n\nBetween the giant palms, jungle vines, tropical fruits, messy mangroves, deserted beaches, massive trees, and interesting wildlife, the Daintree Rainforest can feel like another planet.",,,AU,,-16.177005,145.453196,3000,0,0,305,120,false,KEEP,
5c526788-eda3-9ee2-25cb-03a8e5013a45,Dachstein Glacier,"The Dachstein Glacier is where the sky meets the earth in a dance of icy elegance. The glacier is a spectacle of nature that leaves you speechless, a place where you can literally touch the clouds. It’s as if you’ve stepped into a world where time stands still, and the only sounds are the whispers of the wind and the crunch of your boots on the snow. The panorama here is nothing short of breathtaking.",,,AT,,47.444129,13.617796,8000,0,0,0,120,false,KEEP,
a18dadbb-6dc2-db96-1fd2-c4a8954626c7,Khinalug,"Perched at an impressive altitude in the Caucasus Mountains is Khinalug, one of the oldest continuously inhabited places on earth. Revered as one of the best places to visit in Azerbaijan, this ancient mountain village offers unparalleled views of the surrounding valleys and peaks. As such, this makes it a photographer’s dream.",,,AZ,,41.175674,48.129136,7300,0,0,350,120,false,KEEP,
887ab8a7-9e40-b329-f873-57034acb00f9,Exuma Cays Land and Sea Park,"Journey to a marine wonderland where nature’s artistry is on full display. Exuma Cays Land and Sea Park, nestled in the Eastern Bahamas, is a marvel of conservation and natural beauty. Here, the ocean’s vivid blues and greens paint a scene so surreal, it feels like stepping into a living masterpiece. As one of the most beautiful places in the Bahamas, this park is a testament to the pristine beauty of the Bahamian seascape.",,,BS,,24.405702,-76.63767,430,0,0,152,120,false,KEEP,
93c3c490-e8f5-7514-ba4b-7e3ffec42470,Manama City,"As the capital and largest city of Bahrain, Manama City is a bustling hub of culture, commerce, and entertainment. It’s a place where ancient traditions seamlessly blend with modern aspirations, making it one of the must-see places in Bahrain. The city’s skyline, which is lined with tall skyscrapers, serves as evidence of its quick expansion and progress.",,,BH,,26.257473,50.538897,1650,0,0,142,120,false,KEEP,
1558aeb0-c54a-ef2e-4dea-f55a519d9fb8,Bandarban,"High up in the southeastern part of Bangladesh lies Bandarban, a haven for nature lovers and adventurers. As one of the most scenic places in Bangladesh, its rolling hills, dense forests, and shimmering waterfalls create a picturesque landscape that’s hard to resist.\n\nThe district is home to the highest peaks of Bangladesh, including Tahjindong, Keokradong, and Mowdok Mual. Each offers breathtaking views that captivate the soul.",,,BD,,22.203499,92.216769,715,0,0,149,120,false,KEEP,
a951343a-1939-d7f9-9764-e9fa528a4250,Animal Flower Cave,"Perched on the rugged northern coast, the Animal Flower Cave is a marvel that showcases the Barbados beauty in a unique way. This natural wonder, with its mesmerizing sea views and captivating rock formations, offers visitors a chance to experience the island’s geological wonders firsthand.",,,BB,,13.342245,-59.612801,1330,0,0,185,120,false,KEEP,
e8541759-ce36-06d4-0454-a445ad732a33,Bruges,"One of the most beautiful cities in Belgium, Bruges, is often compared to a page from a fairy tale book. Walking through its cobblestone streets, you’ll find yourself charmed by the medieval architecture, quaint shops, and whimsical charm that define this city.",,,BE,,51.217576,3.199614,440,0,0,82,120,false,KEEP,
38a7d4eb-4ac1-b17f-643d-3c0fc1ad73e3,"The Great Blue Hole, Lighthouse Reef","A marvel of underwater topography, The Great Blue Hole is one of Belize’s most iconic landmarks. Situated near the center of Lighthouse Reef, this massive submarine sinkhole draws divers and adventurers from around the globe. Its dark blue depths contrast with the turquoise waters surrounding it, creating a visual spectacle that’s visible even from space.",,,BZ,,17.32401,-87.534401,670,0,0,183,120,false,KEEP,
f0ea621a-6b4f-69d0-5c53-9d6fcf7a6546,Porto Novo,"Porto-Novo, the capital city of Benin, is a vibrant city rich in history and culture. It serves as the administrative capital and is known for its colonial architecture, bustling markets, and museums that offer a deep dive into the country's past. The city is also a gateway to exploring the unique Vodun (Voodoo) culture, which is an integral part of Benin's heritage. Porto-Novo's natural beauty, with its lagoons and parks, provides a serene backdrop to the colorful urban life.",,,BJ,,6.465859,2.588247,1800,0,0,45,120,false,KEEP,
36bd61ad-43a4-2180-4455-21fc9213540d,Jobson’s Cove,"If you’re hunting for a slice of paradise in Bermuda, Jobson’s Cove is where you’ll find it. This place is like a hidden pocket of the island, a small beach tucked away from the usual tourist buzz. It’s the kind of spot you might stumble upon and feel like you’ve discovered Bermuda’s best-kept secret.
",,,BM,,32.252771,-64.812507,530,0,0,0,120,false,KEEP,
05d67c50-f58b-724a-21b1-aca1428f70aa,Dochula Pass,"Elevated at 3,100 meters, Dochula Pass offers travelers a panoramic window into Bhutan’s ethereal beauty. As one meanders along the winding roads, this pass unveils a breathtaking view of the snow-capped Himalayan range. Framed against this majestic backdrop are the 108 memorial chortens, known as the Druk Wangyal Chortens. Erected in memory of Bhutanese soldiers, these structures stand as a poignant reminder of the sacrifices made in the name of peace.",,,BT,,27.494288,89.778663,10800,0,0,55,120,false,KEEP,
5973ea25-1015-bfb6-6164-df4591722f13,The Cordillera Real,"The Cordillera Real is a mountain range that stretches majestically across Bolivia, presenting a dramatic landscape of snow-capped peaks, serene valleys, and pristine glacial lakes. It’s a haven for trekkers, climbers, and nature enthusiasts, offering some of the most breathtaking Bolivia scenery you’ll ever witness.
",,,BO,,-16.999999,-67.174812,15000,0,0,254,120,false,KEEP,
1737b578-ddff-20ea-d537-59f788878e1d,Mehmed Paša Sokolović Bridge,"Visegrad, with its iconic Mehmed Paša Sokolović Bridge spanning the Drina River, is a town steeped in history and culture. This UNESCO World Heritage site, built in the 16th century, is more than just a bridge. It’s a symbol of Visegrad’s rich past and the setting for Ivo Andrić’s Nobel Prize-winning novel, “The Bridge on the Drina”. Truly, Visegrad stands out as one of the most scenic places in Bosnia and Herzegovina.",,,BA,,43.780159,19.284878,1140,0,0,45,120,false,KEEP,
7b7e3ced-9cb3-94ec-9127-d607eaef668f,Nata Bird Sanctuary,"Welcome to Nata Bird Sanctuary, a feathered paradise that easily ranks among the most beautiful places in Botswana. Situated near the Sua Pan, this sanctuary is a haven for birdwatchers and nature enthusiasts alike. Picture yourself strolling along the salt pans, binoculars in hand, as flocks of flamingos and pelicans take to the sky in a burst of color.",,,BW,,-20.816821,25.48885,11000,0,0,135,120,false,KEEP,
0886d110-0380-0f26-1ca7-d3953bf038bd,Chapada Diamantina National Park,"Adventurers seeking a unique and natural spectacle will find Chapada Diamantina National Park one of the best places to visit in Brazil. This expansive natural reserve in the state of Bahia is known for its towering cliffs, dramatic caves, thundering waterfalls, and crystal-clear rivers.",,,BR,,-12.792667,-41.412331,3660,0,0,294,120,false,KEEP,
e470a8fb-ed96-a5f3-6ff4-e93dbbaab73a,Road Town,"Road Town, located on Tortola, is the capital and largest town of the British Virgin Islands. It is situated on the horseshoe-shaped Road Harbour in the centre of the island's south coast.\n\nThe name is derived from the nautical term ""the roads"", a place less sheltered than a harbour but which ships can easily get to.",,,VG,,18.411628,-64.612363,1600,0,0,0,120,false,KEEP,
1f5b47b3-40ee-af01-3bdc-a83e9187e7b4,Pirin National Park,"High up in the majestic Pirin Mountains lies a treasure that nature enthusiasts and adventure seekers dream of – Pirin National Park. Spanning a vast expanse, this UNESCO biosphere reserve is one of the most scenic places in Bulgaria, boasting a landscape that’s both rugged and enchanting. Alpine meadows dotted with wildflowers give way to towering peaks, some reaching heights of over 2,900 meters.",,,BG,,41.714469,23.414821,11500,0,0,4,120,false,KEEP,
35b73e15-a240-e8c7-afbf-934351d44b74,W National Park,"W National Park is a sanctuary where the wild reigns supreme. Spanning the borders of Burkina Faso, Niger, and Benin, this UNESCO-listed park is a biodiversity hotspot. It’s one of those best parts of Burkina Faso where you can witness nature in its purest form.",,,BF,,11.929474,2.193548,2000,0,0,297,120,false,KEEP,
c428e551-d4b3-5a5c-f292-94052cd7927c,Bujumbura,"Bujumbura, formerly Usumbura, is the economic capital, largest city and main port of Burundi. It ships most of the country's chief export, coffee, as well as cotton and tin ore.",,,BI,,-3.392192,29.334343,6000,0,0,55,120,false,KEEP,
79bb954a-9e26-984c-9fe3-48115e7576d3,Bandar Seri Begawan,Bandar Seri Begawan is the capital of Brunei Darussalam (and its largest city). The city is home to most of Brunei’s major attractions.,,,BN,,4.883333,114.939685,1200,0,0,325,120,false,KEEP,
